POSTE;DATE;FFM;DIRT
33281001;19851017;0,9;
33281001;19851018;0,6;
33281001;19851019;0,6;
33281001;19851020;0,5;
33281001;19851021;0,3;
33281001;19851022;0,3;
33281001;19851023;0,4;
33281001;19851024;0,6;
33281001;19851025;0,9;
33281001;19851026;1,4;
33281001;19851027;1,6;
33281001;19851028;1,6;
33281001;19851029;0,0;
33281001;19851030;0,4;
33281001;19851031;0,0;
33281001;19851101;0,4;
33281001;19851102;0,5;
33281001;19851103;1,3;
33281001;19851104;2,8;
33281001;19851105;4,4;
33281001;19851106;0,0;
33281001;19851107;0,6;
33281001;19851108;3,0;
33281001;19851109;2,0;
33281001;19851110;2,5;
33281001;19851111;1,1;
33281001;19851112;0,8;
33281001;19851113;0,3;
33281001;19851114;0,5;
33281001;19851115;0,1;
33281001;19851116;0,0;
33281001;19851117;0,0;
33281001;19851118;2,5;
33281001;19851119;1,4;
33281001;19851120;1,5;
33281001;19851121;1,5;
33281001;19851122;2,1;
33281001;19851123;1,0;
33281001;19851124;0,5;
33281001;19851125;2,9;
33281001;19851126;3,1;
33281001;19851127;1,0;
33281001;19851128;2,5;
33281001;19851129;2,6;
33281001;19851130;2,4;
33281001;19851201;3,9;
33281001;19851202;4,8;
33281001;19851203;3,5;
33281001;19851204;4,5;
33281001;19851205;4,6;
33281001;19851206;2,8;
33281001;19851207;2,5;
33281001;19851208;2,1;
33281001;19851209;1,8;
33281001;19851210;1,9;
33281001;19851211;2,3;
33281001;19851212;2,1;
33281001;19851213;0,8;
33281001;19851214;1,9;
33281001;19851215;1,4;
33281001;19851216;1,0;
33281001;19851217;1,0;
33281001;19851218;1,5;
33281001;19851219;2,1;
33281001;19851220;2,1;
33281001;19851221;1,3;
33281001;19851222;3,4;
33281001;19851223;3,3;
33281001;19851224;6,0;
33281001;19851225;4,9;
33281001;19851226;6,3;
33281001;19851227;2,0;
33281001;19851228;2,8;
33281001;19851229;3,3;
33281001;19851230;2,0;
33281001;19851231;1,9;
33281001;19860101;4,6;
33281001;19860102;6,9;
33281001;19860103;5,8;
33281001;19860104;3,4;
33281001;19860105;5,6;
33281001;19860106;3,8;
33281001;19860107;3,6;
33281001;19860108;3,5;
33281001;19860109;2,9;
33281001;19860110;2,8;
33281001;19860111;6,8;
33281001;19860112;5,6;
33281001;19860113;5,6;
33281001;19860114;8,0;
33281001;19860115;3,5;
33281001;19860116;2,6;
33281001;19860117;2,5;
33281001;19860118;3,4;
33281001;19860119;3,4;
33281001;19860120;0,8;
33281001;19860121;2,4;
33281001;19860122;6,3;
33281001;19860123;12,4;
33281001;19860124;5,8;
33281001;19860125;2,0;
33281001;19860126;1,4;
33281001;19860127;2,3;
33281001;19860128;2,8;
33281001;19860129;4,6;
33281001;19860130;4,1;
33281001;19860131;4,1;
33281001;19860201;1,4;
33281001;19860202;0,6;
33281001;19860203;2,6;
33281001;19860204;1,8;
33281001;19860205;3,0;
33281001;19860206;1,4;
33281001;19860207;3,1;
33281001;19860208;4,6;
33281001;19860209;2,6;
33281001;19860210;2,5;
33281001;19860211;2,4;
33281001;19860212;1,9;
33281001;19860213;2,5;
33281001;19860214;3,3;
33281001;19860215;4,0;
33281001;19860216;3,8;
33281001;19860217;2,9;
33281001;19860218;4,1;
33281001;19860219;4,3;
33281001;19860220;1,9;
33281001;19860221;2,8;
33281001;19860222;1,5;
33281001;19860223;7,3;
33281001;19860224;2,9;
33281001;19860225;2,1;
33281001;19860226;3,5;
33281001;19860227;3,6;
33281001;19860228;4,6;
33281001;19860301;4,5;
33281001;19860302;2,3;
33281001;19860303;1,6;
33281001;19860304;1,1;
33281001;19860305;2,3;
33281001;19860306;3,6;
33281001;19860307;2,1;
33281001;19860308;3,5;
33281001;19860309;1,6;
33281001;19860310;1,6;
33281001;19860311;2,3;
33281001;19860312;2,1;
33281001;19860313;2,4;
33281001;19860314;1,5;
33281001;19860315;1,4;
33281001;19860316;2,5;
33281001;19860317;2,4;
33281001;19860318;3,9;
33281001;19860319;4,1;
33281001;19860320;3,6;
33281001;19860321;3,1;
33281001;19860322;3,3;
33281001;19860323;6,8;
33281001;19860324;10,4;
33281001;19860325;6,4;
33281001;19860326;5,4;
33281001;19860327;4,9;
33281001;19860328;5,1;
33281001;19860329;7,1;
33281001;19860330;7,1;
33281001;19860331;8,9;
33281001;19860401;1,5;
33281001;19860402;2,8;
33281001;19860403;3,5;
33281001;19860404;2,3;
33281001;19860405;4,8;
33281001;19860406;3,8;
33281001;19860407;2,9;
33281001;19860408;2,5;
33281001;19860409;2,8;
33281001;19860410;2,6;
33281001;19860411;5,1;
33281001;19860412;4,1;
33281001;19860413;4,1;
33281001;19860414;4,0;
33281001;19860415;4,9;
33281001;19860416;7,0;
33281001;19860417;3,6;
33281001;19860418;4,3;
33281001;19860419;5,6;
33281001;19860420;6,3;
33281001;19860421;5,1;
33281001;19860422;4,0;
33281001;19860423;5,3;
33281001;19860424;2,6;
33281001;19860425;2,8;
33281001;19860426;6,8;
33281001;19860427;4,0;
33281001;19860428;3,9;
33281001;19860429;3,3;
33281001;19860430;3,8;
33281001;19860501;2,4;
33281001;19860502;4,6;
33281001;19860503;4,1;
33281001;19860504;4,0;
33281001;19860505;3,1;
33281001;19860506;3,3;
33281001;19860507;3,3;
33281001;19860508;2,0;
33281001;19860509;1,6;
33281001;19860510;1,5;
33281001;19860511;2,3;
33281001;19860512;2,9;
33281001;19860513;2,8;
33281001;19860514;2,1;
33281001;19860515;3,9;
33281001;19860516;1,6;
33281001;19860517;4,3;
33281001;19860518;2,9;
33281001;19860519;3,1;
33281001;19860520;4,0;
33281001;19860521;3,6;
33281001;19860522;2,1;
33281001;19860523;4,5;
33281001;19860524;2,6;
33281001;19860525;2,4;
33281001;19860526;3,1;
33281001;19860527;3,8;
33281001;19860528;3,5;
33281001;19860529;3,6;
33281001;19860530;2,6;
33281001;19860531;3,3;
33281001;19860601;3,1;
33281001;19860602;2,8;
33281001;19860603;3,9;
33281001;19860604;5,0;
33281001;19860605;4,6;
33281001;19860606;3,5;
33281001;19860607;2,8;
33281001;19860608;2,1;
33281001;19860609;2,1;
33281001;19860610;3,9;
33281001;19860611;3,6;
33281001;19860612;3,8;
33281001;19860613;4,3;
33281001;19860614;3,8;
33281001;19860615;3,0;
33281001;19860616;4,1;
33281001;19860617;4,4;
33281001;19860618;1,5;
33281001;19860619;2,8;
33281001;19860620;2,8;
33281001;19860621;2,4;
33281001;19860622;4,1;
33281001;19860623;7,8;
33281001;19860624;1,9;
33281001;19860625;2,9;
33281001;19860626;2,6;
33281001;19860627;4,3;
33281001;19860628;3,3;
33281001;19860629;3,6;
33281001;19860630;4,8;
33281001;19860701;1,9;
33281001;19860702;2,3;
33281001;19860703;3,6;
33281001;19860704;2,1;
33281001;19860705;2,8;
33281001;19860706;6,6;
33281001;19860707;3,3;
33281001;19860708;3,4;
33281001;19860709;2,4;
33281001;19860710;3,0;
33281001;19860711;3,1;
33281001;19860712;4,6;
33281001;19860713;3,5;
33281001;19860714;3,5;
33281001;19860715;2,5;
33281001;19860716;2,1;
33281001;19860717;2,9;
33281001;19860718;4,6;
33281001;19860719;3,5;
33281001;19860720;3,1;
33281001;19860721;1,9;
33281001;19860722;3,5;
33281001;19860723;4,5;
33281001;19860724;2,0;
33281001;19860725;2,3;
33281001;19860726;3,1;
33281001;19860727;1,9;
33281001;19860728;3,3;
33281001;19860729;2,6;
33281001;19860730;2,5;
33281001;19860731;3,4;
33281001;19860801;2,4;
33281001;19860802;2,5;
33281001;19860803;4,4;
33281001;19860804;3,5;
33281001;19860805;1,6;
33281001;19860806;3,0;
33281001;19860807;2,8;
33281001;19860808;2,3;
33281001;19860809;1,8;
33281001;19860810;1,9;
33281001;19860811;4,6;
33281001;19860812;1,5;
33281001;19860813;1,5;
33281001;19860814;1,9;
33281001;19860815;2,6;
33281001;19860816;2,5;
33281001;19860817;4,8;
33281001;19860818;3,1;
33281001;19860819;4,3;
33281001;19860820;1,6;
33281001;19860821;2,1;
33281001;19860822;3,6;
33281001;19860823;4,5;
33281001;19860824;4,6;
33281001;19860825;2,0;
33281001;19860826;4,0;
33281001;19860827;2,3;
33281001;19860828;2,8;
33281001;19860829;2,4;
33281001;19860830;2,0;
33281001;19860831;2,6;
33281001;19860901;2,1;
33281001;19860902;1,9;
33281001;19860903;2,8;
33281001;19860904;3,1;
33281001;19860905;1,8;
33281001;19860906;3,4;
33281001;19860907;2,3;
33281001;19860908;1,4;
33281001;19860909;3,0;
33281001;19860910;1,8;
33281001;19860911;1,9;
33281001;19860912;3,0;
33281001;19860913;4,1;
33281001;19860914;1,9;
33281001;19860915;3,9;
33281001;19860916;2,0;
33281001;19860917;3,9;
33281001;19860918;2,9;
33281001;19860919;1,8;
33281001;19860920;1,3;
33281001;19860921;1,6;
33281001;19860922;1,8;
33281001;19860923;1,6;
33281001;19860924;4,0;
33281001;19860925;2,8;
33281001;19860926;3,0;
33281001;19860927;1,8;
33281001;19860928;2,0;
33281001;19860929;2,4;
33281001;19860930;2,3;
33281001;19861001;3,6;
33281001;19861002;3,1;
33281001;19861003;2,3;
33281001;19861004;1,8;
33281001;19861005;2,3;
33281001;19861006;2,6;
33281001;19861007;2,0;
33281001;19861008;2,5;
33281001;19861009;1,0;
33281001;19861010;1,6;
33281001;19861011;1,4;
33281001;19861012;1,9;
33281001;19861013;2,0;
33281001;19861014;2,1;
33281001;19861015;1,4;
33281001;19861016;2,8;
33281001;19861017;1,5;
33281001;19861018;1,5;
33281001;19861019;4,4;
33281001;19861020;8,3;
33281001;19861021;4,5;
33281001;19861022;8,5;
33281001;19861023;4,4;
33281001;19861024;2,8;
33281001;19861025;4,9;
33281001;19861026;2,5;
33281001;19861027;1,3;
33281001;19861028;2,1;
33281001;19861029;2,6;
33281001;19861030;1,0;
33281001;19861031;2,6;
33281001;19861101;3,3;
33281001;19861102;3,4;
33281001;19861103;1,8;
33281001;19861104;1,3;
33281001;19861105;0,9;
33281001;19861106;1,0;
33281001;19861107;1,6;
33281001;19861108;2,1;
33281001;19861109;1,5;
33281001;19861110;2,6;
33281001;19861111;2,6;
33281001;19861112;2,5;
33281001;19861113;4,0;
33281001;19861114;3,5;
33281001;19861115;1,8;
33281001;19861116;1,8;
33281001;19861117;2,8;
33281001;19861118;2,1;
33281001;19861119;2,9;
33281001;19861120;3,0;
33281001;19861121;4,4;
33281001;19861122;6,4;
33281001;19861123;4,0;
33281001;19861124;3,0;
33281001;19861125;2,1;
33281001;19861126;2,6;
33281001;19861127;1,6;
33281001;19861128;1,8;
33281001;19861129;0,6;
33281001;19861130;1,6;
33281001;19861201;1,0;
33281001;19861202;1,1;
33281001;19861203;2,0;
33281001;19861204;3,0;
33281001;19861205;2,4;
33281001;19861206;2,3;
33281001;19861207;2,9;
33281001;19861208;4,3;
33281001;19861209;1,8;
33281001;19861210;1,9;
33281001;19861211;1,6;
33281001;19861212;1,6;
33281001;19861213;3,1;
33281001;19861214;1,3;
33281001;19861215;3,1;
33281001;19861216;3,3;
33281001;19861217;3,4;
33281001;19861218;8,5;
33281001;19861219;6,5;
33281001;19861220;3,1;
33281001;19861221;2,8;
33281001;19861222;3,1;
33281001;19861223;2,8;
33281001;19861224;2,1;
33281001;19861225;4,3;
33281001;19861226;8,0;
33281001;19861227;2,9;
33281001;19861228;2,1;
33281001;19861229;2,1;
33281001;19861230;3,3;
33281001;19861231;4,8;
33281001;19870101;7,3;
33281001;19870102;5,1;
33281001;19870103;4,0;
33281001;19870104;1,1;
33281001;19870105;3,3;
33281001;19870106;3,0;
33281001;19870107;3,1;
33281001;19870108;2,6;
33281001;19870109;3,1;
33281001;19870110;2,9;
33281001;19870111;4,1;
33281001;19870112;5,9;
33281001;19870113;4,6;
33281001;19870114;1,6;
33281001;19870115;3,4;
33281001;19870116;2,8;
33281001;19870117;1,8;
33281001;19870118;1,5;
33281001;19870119;2,0;
33281001;19870120;2,5;
33281001;19870121;2,3;
33281001;19870122;1,8;
33281001;19870123;2,6;
33281001;19870124;2,1;
33281001;19870125;2,5;
33281001;19870126;1,8;
33281001;19870127;1,6;
33281001;19870128;2,0;
33281001;19870129;3,8;
33281001;19870130;3,0;
33281001;19870131;1,9;
33281001;19870201;2,4;
33281001;19870202;3,1;
33281001;19870203;3,6;
33281001;19870204;2,8;
33281001;19870205;1,8;
33281001;19870206;1,4;
33281001;19870207;3,8;
33281001;19870208;2,3;
33281001;19870209;4,0;
33281001;19870210;3,0;
33281001;19870211;1,9;
33281001;19870212;3,0;
33281001;19870213;3,6;
33281001;19870214;7,4;
33281001;19870215;2,3;
33281001;19870216;1,9;
33281001;19870217;1,3;
33281001;19870218;2,5;
33281001;19870219;3,5;
33281001;19870220;2,5;
33281001;19870221;1,3;
33281001;19870222;2,9;
33281001;19870223;2,6;
33281001;19870224;1,8;
33281001;19870225;4,8;
33281001;19870226;2,5;
33281001;19870227;4,1;
33281001;19870228;4,1;
33281001;19870301;2,1;
33281001;19870302;5,3;
33281001;19870303;3,1;
33281001;19870304;2,3;
33281001;19870305;1,8;
33281001;19870306;2,9;
33281001;19870307;3,5;
33281001;19870308;2,1;
33281001;19870309;2,1;
33281001;19870310;2,0;
33281001;19870311;2,1;
33281001;19870312;4,1;
33281001;19870313;2,3;
33281001;19870314;3,4;
33281001;19870315;1,9;
33281001;19870316;2,8;
33281001;19870317;1,8;
33281001;19870318;4,4;
33281001;19870319;4,6;
33281001;19870320;3,5;
33281001;19870321;3,9;
33281001;19870322;3,8;
33281001;19870323;4,1;
33281001;19870324;3,1;
33281001;19870325;4,0;
33281001;19870326;2,0;
33281001;19870327;4,9;
33281001;19870328;7,3;
33281001;19870329;5,1;
33281001;19870330;3,0;
33281001;19870331;3,0;
33281001;19870401;2,4;
33281001;19870402;3,9;
33281001;19870403;2,9;
33281001;19870404;5,0;
33281001;19870405;5,0;
33281001;19870406;2,9;
33281001;19870407;2,8;
33281001;19870408;2,1;
33281001;19870409;4,0;
33281001;19870410;3,8;
33281001;19870411;4,5;
33281001;19870412;2,8;
33281001;19870413;2,6;
33281001;19870414;2,3;
33281001;19870415;2,8;
33281001;19870416;2,9;
33281001;19870417;3,5;
33281001;19870418;2,8;
33281001;19870419;3,0;
33281001;19870420;2,3;
33281001;19870421;1,9;
33281001;19870422;1,8;
33281001;19870423;3,5;
33281001;19870424;4,4;
33281001;19870425;3,1;
33281001;19870426;2,1;
33281001;19870427;3,9;
33281001;19870428;4,0;
33281001;19870429;3,4;
33281001;19870430;2,4;
33281001;19870501;2,4;
33281001;19870502;3,6;
33281001;19870503;4,5;
33281001;19870504;4,9;
33281001;19870505;3,6;
33281001;19870506;3,9;
33281001;19870507;4,3;
33281001;19870508;3,0;
33281001;19870509;3,6;
33281001;19870510;4,3;
33281001;19870511;4,1;
33281001;19870512;5,8;
33281001;19870513;3,6;
33281001;19870514;3,4;
33281001;19870515;5,4;
33281001;19870516;2,3;
33281001;19870517;2,6;
33281001;19870518;3,8;
33281001;19870519;2,5;
33281001;19870520;1,8;
33281001;19870521;4,0;
33281001;19870522;3,4;
33281001;19870523;2,1;
33281001;19870524;3,8;
33281001;19870525;3,1;
33281001;19870526;5,3;
33281001;19870527;5,0;
33281001;19870528;5,0;
33281001;19870529;2,6;
33281001;19870530;1,4;
33281001;19870531;4,4;
33281001;19870601;2,4;
33281001;19870602;2,8;
33281001;19870603;2,6;
33281001;19870604;4,8;
33281001;19870605;3,0;
33281001;19870606;3,1;
33281001;19870607;3,8;
33281001;19870608;4,4;
33281001;19870609;4,0;
33281001;19870610;4,1;
33281001;19870611;2,0;
33281001;19870612;2,6;
33281001;19870613;3,5;
33281001;19870614;1,8;
33281001;19870615;4,5;
33281001;19870616;4,6;
33281001;19870617;4,0;
33281001;19870618;3,4;
33281001;19870619;4,9;
33281001;19870620;4,9;
33281001;19870621;3,3;
33281001;19870622;3,5;
33281001;19870623;2,3;
33281001;19870624;1,8;
33281001;19870625;2,0;
33281001;19870626;3,3;
33281001;19870627;1,9;
33281001;19870628;2,0;
33281001;19870629;2,8;
33281001;19870630;3,0;
33281001;19870701;2,6;
33281001;19870702;2,0;
33281001;19870703;2,4;
33281001;19870704;2,4;
33281001;19870705;2,0;
33281001;19870706;2,5;
33281001;19870707;2,4;
33281001;19870708;3,0;
33281001;19870709;2,3;
33281001;19870710;2,8;
33281001;19870711;2,0;
33281001;19870712;2,3;
33281001;19870713;2,4;
33281001;19870714;3,3;
33281001;19870715;2,8;
33281001;19870716;3,4;
33281001;19870717;6,6;
33281001;19870718;4,5;
33281001;19870719;5,0;
33281001;19870720;5,3;
33281001;19870721;3,3;
33281001;19870722;2,5;
33281001;19870723;1,1;
33281001;19870724;1,6;
33281001;19870725;3,4;
33281001;19870726;4,1;
33281001;19870727;3,0;
33281001;19870728;1,9;
33281001;19870729;2,4;
33281001;19870730;3,9;
33281001;19870731;3,3;
33281001;19870801;3,4;
33281001;19870802;1,9;
33281001;19870803;2,0;
33281001;19870804;2,6;
33281001;19870805;3,4;
33281001;19870806;2,6;
33281001;19870807;2,4;
33281001;19870808;2,0;
33281001;19870809;2,3;
33281001;19870810;1,9;
33281001;19870811;1,8;
33281001;19870812;1,9;
33281001;19870813;2,0;
33281001;19870814;2,9;
33281001;19870815;3,0;
33281001;19870816;4,1;
33281001;19870817;6,4;
33281001;19870818;3,0;
33281001;19870819;1,8;
33281001;19870820;2,4;
33281001;19870821;3,5;
33281001;19870822;4,0;
33281001;19870823;3,4;
33281001;19870824;2,5;
33281001;19870825;3,9;
33281001;19870826;3,5;
33281001;19870827;2,9;
33281001;19870828;2,8;
33281001;19870829;2,1;
33281001;19870830;2,6;
33281001;19870831;2,6;
33281001;19870901;2,4;
33281001;19870902;1,4;
33281001;19870903;1,4;
33281001;19870904;2,3;
33281001;19870905;2,6;
33281001;19870906;2,5;
33281001;19870907;2,3;
33281001;19870908;2,1;
33281001;19870909;1,9;
33281001;19870910;2,4;
33281001;19870911;1,9;
33281001;19870912;1,6;
33281001;19870913;1,6;
33281001;19870914;2,1;
33281001;19870915;1,6;
33281001;19870916;2,1;
33281001;19870917;1,8;
33281001;19870918;1,1;
33281001;19870919;2,1;
33281001;19870920;1,6;
33281001;19870921;3,5;
33281001;19870922;1,5;
33281001;19870923;2,5;
33281001;19870924;2,1;
33281001;19870925;2,8;
33281001;19870926;4,9;
33281001;19870927;4,6;
33281001;19870928;2,8;
33281001;19870929;2,9;
33281001;19870930;1,5;
33281001;19871001;1,5;
33281001;19871002;4,0;
33281001;19871003;3,5;
33281001;19871004;3,4;
33281001;19871005;2,8;
33281001;19871006;5,6;
33281001;19871007;4,1;
33281001;19871008;6,4;
33281001;19871009;4,1;
33281001;19871010;4,8;
33281001;19871011;4,4;
33281001;19871012;5,0;
33281001;19871013;5,5;
33281001;19871014;4,9;
33281001;19871015;7,0;
33281001;19871016;5,4;
33281001;19871017;2,3;
33281001;19871018;2,8;
33281001;19871019;4,1;
33281001;19871020;3,3;
33281001;19871021;3,1;
33281001;19871022;2,0;
33281001;19871023;1,9;
33281001;19871024;2,0;
33281001;19871025;1,4;
33281001;19871026;2,5;
33281001;19871027;3,0;
33281001;19871028;2,6;
33281001;19871029;1,6;
33281001;19871030;2,4;
33281001;19871031;1,9;
33281001;19871101;1,6;
33281001;19871102;3,0;
33281001;19871103;3,5;
33281001;19871104;3,6;
33281001;19871105;2,1;
33281001;19871106;1,4;
33281001;19871107;1,5;
33281001;19871108;1,3;
33281001;19871109;2,6;
33281001;19871110;2,4;
33281001;19871111;2,4;
33281001;19871112;5,9;
33281001;19871113;7,0;
33281001;19871114;2,6;
33281001;19871115;4,0;
33281001;19871116;5,1;
33281001;19871117;1,8;
33281001;19871118;2,4;
33281001;19871119;1,3;
33281001;19871120;3,5;
33281001;19871121;2,1;
33281001;19871122;2,4;
33281001;19871123;3,3;
33281001;19871124;3,0;
33281001;19871125;3,5;
33281001;19871126;1,6;
33281001;19871127;2,3;
33281001;19871128;1,5;
33281001;19871129;1,5;
33281001;19871130;2,8;
33281001;19871201;2,8;
33281001;19871202;2,5;
33281001;19871203;5,1;
33281001;19871204;6,4;
33281001;19871205;2,3;
33281001;19871206;1,9;
33281001;19871207;2,0;
33281001;19871208;3,3;
33281001;19871209;2,5;
33281001;19871210;2,8;
33281001;19871211;1,5;
33281001;19871212;2,0;
33281001;19871213;4,4;
33281001;19871214;2,1;
33281001;19871215;2,1;
33281001;19871216;2,9;
33281001;19871217;2,0;
33281001;19871218;1,3;
33281001;19871219;1,5;
33281001;19871220;0,8;
33281001;19871221;1,4;
33281001;19871222;2,4;
33281001;19871223;1,0;
33281001;19871224;2,1;
33281001;19871225;3,1;
33281001;19871226;1,4;
33281001;19871227;2,9;
33281001;19871228;2,0;
33281001;19871229;1,3;
33281001;19871230;1,9;
33281001;19871231;1,1;
33281001;19880101;3,4;
33281001;19880102;6,4;
33281001;19880103;7,5;
33281001;19880104;7,0;
33281001;19880105;5,3;
33281001;19880106;6,5;
33281001;19880107;2,6;
33281001;19880108;4,3;
33281001;19880109;2,5;
33281001;19880110;1,8;
33281001;19880111;2,6;
33281001;19880112;2,3;
33281001;19880113;3,1;
33281001;19880114;1,5;
33281001;19880115;2,0;
33281001;19880116;2,1;
33281001;19880117;2,0;
33281001;19880118;2,1;
33281001;19880119;3,0;
33281001;19880120;4,3;
33281001;19880121;3,3;
33281001;19880122;6,6;
33281001;19880123;2,5;
33281001;19880124;6,0;
33281001;19880125;6,6;
33281001;19880126;4,3;
33281001;19880127;3,3;
33281001;19880128;3,8;
33281001;19880129;8,3;
33281001;19880130;7,3;
33281001;19880131;3,6;
33281001;19880201;6,1;
33281001;19880202;7,8;
33281001;19880203;4,8;
33281001;19880204;5,4;
33281001;19880205;6,8;
33281001;19880206;4,0;
33281001;19880207;3,9;
33281001;19880208;5,6;
33281001;19880209;7,9;
33281001;19880210;5,5;
33281001;19880211;6,6;
33281001;19880212;5,0;
33281001;19880213;3,0;
33281001;19880214;3,8;
33281001;19880215;4,0;
33281001;19880216;2,9;
33281001;19880217;2,3;
33281001;19880218;3,5;
33281001;19880219;3,9;
33281001;19880220;4,9;
33281001;19880221;3,0;
33281001;19880222;2,1;
33281001;19880223;2,0;
33281001;19880224;3,3;
33281001;19880225;4,1;
33281001;19880226;3,4;
33281001;19880227;5,8;
33281001;19880228;3,8;
33281001;19880229;4,0;
33281001;19880301;3,8;
33281001;19880302;1,3;
33281001;19880303;2,0;
33281001;19880304;3,1;
33281001;19880305;2,3;
33281001;19880306;3,0;
33281001;19880307;5,4;
33281001;19880308;3,0;
33281001;19880309;1,3;
33281001;19880310;1,5;
33281001;19880311;2,0;
33281001;19880312;2,3;
33281001;19880313;1,5;
33281001;19880314;2,6;
33281001;19880315;4,8;
33281001;19880316;11,5;
33281001;19880317;9,9;
33281001;19880318;8,3;
33281001;19880319;2,0;
33281001;19880320;2,9;
33281001;19880321;2,9;
33281001;19880322;4,1;
33281001;19880323;5,6;
33281001;19880324;5,5;
33281001;19880325;8,3;
33281001;19880326;6,6;
33281001;19880327;4,3;
33281001;19880328;2,8;
33281001;19880329;5,1;
33281001;19880330;5,3;
33281001;19880331;4,9;
33281001;19880401;2,8;
33281001;19880402;3,9;
33281001;19880403;4,3;
33281001;19880404;3,0;
33281001;19880405;2,4;
33281001;19880406;2,4;
33281001;19880407;3,3;
33281001;19880408;1,9;
33281001;19880409;2,0;
33281001;19880410;2,0;
33281001;19880411;2,5;
33281001;19880412;8,4;
33281001;19880413;3,3;
33281001;19880414;1,8;
33281001;19880415;2,5;
33281001;19880416;2,6;
33281001;19880417;3,0;
33281001;19880418;3,3;
33281001;19880419;4,0;
33281001;19880420;2,4;
33281001;19880421;2,8;
33281001;19880422;4,1;
33281001;19880423;5,1;
33281001;19880424;4,4;
33281001;19880425;3,0;
33281001;19880426;2,4;
33281001;19880427;3,4;
33281001;19880428;2,0;
33281001;19880429;4,4;
33281001;19880430;3,5;
33281001;19880501;2,6;
33281001;19880502;4,5;
33281001;19880503;5,3;
33281001;19880504;2,6;
33281001;19880505;2,1;
33281001;19880506;3,0;
33281001;19880507;2,8;
33281001;19880508;4,4;
33281001;19880509;3,4;
33281001;19880510;2,5;
33281001;19880511;2,0;
33281001;19880512;1,4;
33281001;19880513;2,0;
33281001;19880514;2,9;
33281001;19880515;4,0;
33281001;19880516;2,8;
33281001;19880517;2,8;
33281001;19880518;2,5;
33281001;19880519;5,0;
33281001;19880520;3,0;
33281001;19880521;2,4;
33281001;19880522;3,3;
33281001;19880523;1,9;
33281001;19880524;2,1;
33281001;19880525;2,3;
33281001;19880526;2,5;
33281001;19880527;3,0;
33281001;19880528;2,9;
33281001;19880529;4,9;
33281001;19880530;6,1;
33281001;19880531;3,0;
33281001;19880601;4,3;
33281001;19880602;1,4;
33281001;19880603;2,4;
33281001;19880604;4,1;
33281001;19880605;3,5;
33281001;19880606;3,4;
33281001;19880607;1,4;
33281001;19880608;3,3;
33281001;19880609;3,4;
33281001;19880610;2,0;
33281001;19880611;2,6;
33281001;19880612;4,5;
33281001;19880613;1,5;
33281001;19880614;1,9;
33281001;19880615;2,0;
33281001;19880616;3,0;
33281001;19880617;2,8;
33281001;19880618;3,9;
33281001;19880619;1,8;
33281001;19880620;2,4;
33281001;19880621;2,1;
33281001;19880622;2,3;
33281001;19880623;4,0;
33281001;19880624;4,6;
33281001;19880625;4,1;
33281001;19880626;2,3;
33281001;19880627;1,9;
33281001;19880628;2,5;
33281001;19880629;1,8;
33281001;19880630;3,5;
33281001;19880701;4,9;
33281001;19880702;5,9;
33281001;19880703;7,4;
33281001;19880704;3,5;
33281001;19880705;5,0;
33281001;19880706;3,1;
33281001;19880707;2,6;
33281001;19880708;1,8;
33281001;19880709;2,9;
33281001;19880710;1,5;
33281001;19880711;3,0;
33281001;19880712;1,9;
33281001;19880713;4,4;
33281001;19880714;4,0;
33281001;19880715;3,3;
33281001;19880716;1,8;
33281001;19880717;1,8;
33281001;19880718;2,1;
33281001;19880719;1,8;
33281001;19880720;4,1;
33281001;19880721;2,5;
33281001;19880722;1,1;
33281001;19880723;3,4;
33281001;19880724;3,1;
33281001;19880725;0,6;
33281001;19880726;3,1;
33281001;19880727;3,1;
33281001;19880728;3,1;
33281001;19880729;3,9;
33281001;19880730;2,0;
33281001;19880731;1,8;
33281001;19880801;4,8;
33281001;19880802;2,5;
33281001;19880803;3,9;
33281001;19880804;2,1;
33281001;19880805;3,1;
33281001;19880806;2,0;
33281001;19880807;3,1;
33281001;19880808;2,6;
33281001;19880809;2,1;
33281001;19880810;2,8;
33281001;19880811;1,6;
33281001;19880812;2,0;
33281001;19880813;1,6;
33281001;19880814;2,5;
33281001;19880815;2,3;
33281001;19880816;3,3;
33281001;19880817;2,4;
33281001;19880818;1,5;
33281001;19880819;2,6;
33281001;19880820;4,0;
33281001;19880821;2,8;
33281001;19880822;3,0;
33281001;19880823;1,0;
33281001;19880824;4,0;
33281001;19880825;2,5;
33281001;19880826;1,5;
33281001;19880827;2,9;
33281001;19880828;4,5;
33281001;19880829;2,6;
33281001;19880830;1,9;
33281001;19880831;1,4;
33281001;19880901;4,1;
33281001;19880902;4,5;
33281001;19880903;5,0;
33281001;19880904;2,3;
33281001;19880905;2,1;
33281001;19880906;2,1;
33281001;19880907;2,6;
33281001;19880908;3,4;
33281001;19880909;3,9;
33281001;19880910;1,3;
33281001;19880911;1,5;
33281001;19880912;2,9;
33281001;19880913;2,9;
33281001;19880914;3,6;
33281001;19880915;3,4;
33281001;19880916;3,5;
33281001;19880917;3,6;
33281001;19880918;3,6;
33281001;19880919;1,9;
33281001;19880920;1,1;
33281001;19880921;1,9;
33281001;19880922;3,4;
33281001;19880923;4,9;
33281001;19880924;2,9;
33281001;19880925;1,3;
