POSTE;DATE;RR;TN;TX;TM;PMERM;FF2M;INST;GLOT;GRELE;ETPMON
33281001;19600918;31,4;12,4;16,7;14,1;1006,0;;0;;0;1,0
33281001;19600919;3,6;13,4;16,4;14,6;1016,3;;18;;0;1,0
33281001;19600920;5,4;12,2;15,9;13,4;1023,0;;318;;0;2,0
33281001;19600921;0,0;7,3;17,4;12,6;1022,0;;390;;0;1,4
33281001;19600922;0,0;10,8;20,0;14,4;1019,3;;444;;0;2,5
33281001;19600923;0,0;9,0;22,9;15,9;1021,6;;678;;0;2,3
33281001;19600924;0,0;10,8;24,1;17,2;1022,8;;684;;0;2,3
33281001;19600925;0,0;10,4;24,0;16,8;1018,7;;684;;0;2,1
33281001;19600926;25,5;12,2;23,2;16,7;1014,7;;258;;0;1,8
33281001;19600927;12,3;14,5;19,0;16,6;1011,0;;402;;0;1,4
33281001;19600928;5,6;13,0;18,0;14,4;1010,4;;198;;0;1,8
33281001;19600929;14,0;9,8;16,4;14,0;1007,1;;288;;0;1,1
33281001;19600930;5,5;12,8;19,0;14,7;1003,2;;426;;0;2,3
33281001;19601001;0,0;11,0;20,7;16,1;1010,5;;564;;0;2,3
33281001;19601002;9,2;12,5;20,2;16,0;1007,9;;204;;0;1,5
33281001;19601003;8,6;13,8;17,2;15,1;1008,0;;0;;0;0,7
33281001;19601004;0,0;13,1;20,0;16,1;1005,6;;378;;0;2,5
33281001;19601005;5,6;13,0;17,3;14,2;1003,7;;192;;0;1,6
33281001;19601006;19,8;9,4;16,4;12,8;1007,0;;18;;0;0,8
33281001;19601007;6,1;11,8;18,0;14,0;1012,1;;138;;0;1,4
33281001;19601008;6,2;11,7;18,0;13,7;1007,7;;30;;0;1,4
33281001;19601009;20,3;10,4;15,2;12,8;1007,0;;270;;0;1,1
33281001;19601010;25,4;10,0;15,1;11,1;1013,2;;18;;0;1,2
33281001;19601011;10,4;8,5;14,7;11,3;1017,1;;330;;0;1,1
33281001;19601012;3,3;9,3;12,7;10,0;1016,9;;96;;0;0,8
33281001;19601013;0,0;3,2;12,8;7,3;1013,2;;390;;0;0,9
33281001;19601014;0,0;2,1;13,4;7,8;1015,2;;462;;0;1,1
33281001;19601015;0,0;4,8;12,8;8,2;1018,0;;300;;0;1,0
33281001;19601016;0,0;2,3;12,8;7,0;1022,5;;390;;0;0,7
33281001;19601017;0,0;4,0;15,5;9,0;1024,0;;294;;0;0,9
33281001;19601018;0,6;4,6;14,6;9,8;1016,0;;354;;0;1,1
33281001;19601019;5,1;9,2;16,9;13,2;1003,5;;108;;0;1,0
33281001;19601020;26,1;10,0;15,0;11,6;996,5;;198;;0;1,2
33281001;19601021;8,2;9,2;15,8;12,2;999,6;;240;;0;1,4
33281001;19601022;1,3;11,7;16,0;13,7;995,6;;84;;0;0,9
33281001;19601023;0,0;11,3;20,6;15,3;998,4;;462;;0;2,7
33281001;19601024;0,7;11,0;18,3;14,4;1005,3;;324;;0;1,7
33281001;19601025;19,5;12,1;15,0;12,8;1002,0;;66;;0;0,9
33281001;19601026;1,1;8,9;16,3;11,6;1004,1;;306;;0;1,4
33281001;19601027;0,0;6,1;18,0;12,1;1003,7;;408;;0;1,0
33281001;19601028;38,4;10,2;14,0;12,0;998,8;;36;;0;0,4
33281001;19601029;7,3;11,0;14,8;12,2;1003,1;;192;;0;1,4
33281001;19601030;0,9;9,3;15,0;11,7;1008,7;;84;;0;0,9
33281001;19601031;2,2;9,7;18,7;12,9;1006,5;;0;;0;0,9
33281001;19601101;2,0;13,6;20,0;16,7;1002,3;;24;;0;2,4
33281001;19601102;0,0;10,8;15,2;12,4;1014,6;;312;;0;1,8
33281001;19601103;0,0;9,2;17,6;13,3;1011,8;;132;;0;2,2
33281001;19601104;13,4;10,8;14,1;11,8;1004,5;;42;;0;1,4
33281001;19601105;19,1;5,8;14,3;9,7;1011,4;;228;;0;0,5
33281001;19601106;0,2;5,5;13,8;9,8;1014,4;;318;;0;0,5
33281001;19601107;0,0;5,2;9,8;6,2;1016,3;;30;;0;0,6
33281001;19601108;0,8;0,3;10,3;4,6;1016,5;;522;;0;0,5
33281001;19601109;1,8;2,3;12,0;6,6;1010,6;;198;;0;0,3
33281001;19601110;5,5;6,1;14,3;10,3;1005,4;;0;;0;0,4
33281001;19601111;11,1;8,3;11,6;9,3;1005,7;;12;;0;0,7
33281001;19601112;11,9;7,2;12,2;8,7;1007,9;;48;;0;1,0
33281001;19601113;8,5;5,8;13,1;8,9;1018,6;;162;;0;0,7
33281001;19601114;0,4;6,8;15,7;11,0;1018,2;;0;;0;1,0
33281001;19601115;13,1;9,7;13,7;11,5;1015,2;;0;;0;0,5
33281001;19601116;5,1;10,0;13,0;11,0;1016,5;;0;;0;0,7
33281001;19601117;0,4;10,0;15,0;11,8;1013,5;;150;;0;1,2
33281001;19601118;10,8;6,7;13,1;9,7;1018,6;;0;;0;0,5
33281001;19601119;5,4;7,5;14,0;9,5;1019,4;;318;;0;0,9
33281001;19601120;0,5;3,3;11,3;7,6;1016,7;;294;;0;0,4
33281001;19601121;35,2;9,1;12,8;11,5;1004,3;;0;;0;0,6
33281001;19601122;6,9;8,5;12,3;9,7;1009,0;;138;;0;0,7
33281001;19601123;2,0;8,9;15,0;10,4;1016,0;;60;;0;0,9
33281001;19601124;9,9;7,0;14,7;10,0;1015,5;;18;;0;0,7
33281001;19601125;0,5;9,8;18,2;14,6;1014,4;;360;;0;0,8
33281001;19601126;0,0;11,0;17,2;13,1;1017,8;;414;;0;1,3
33281001;19601127;5,1;9,3;15,8;11,2;1013,3;;222;;0;1,1
33281001;19601128;1,4;6,8;10,0;7,2;1018,5;;0;;0;0,8
33281001;19601129;0,0;0,5;12,0;5,7;1029,5;;318;;0;0,7
33281001;19601130;0,0;1,2;10,3;5,7;1026,0;;366;;0;0,6
33281001;19601201;9,4;6,0;13,8;9,4;1018,6;;396;;0;1,1
33281001;19601202;1,6;6,3;12,2;7,8;1019,6;;288;;0;0,6
33281001;19601203;0,0;0,6;12,8;6,3;1026,7;;408;;0;0,4
33281001;19601204;6,4;4,3;13,3;8,7;1019,4;;180;;0;1,1
33281001;19601205;29,2;8,2;10,0;9,1;1007,4;;0;;0;0,4
33281001;19601206;2,7;5,0;9,0;6,5;1003,6;;54;;1;0,7
33281001;19601207;0,0;2,3;8,6;4,8;1000,6;;384;;0;0,5
33281001;19601208;0,0;1,9;10,1;4,2;1003,7;;288;;0;0,7
33281001;19601209;5,1;0,0;8,3;3,3;1011,9;;384;;0;0,4
33281001;19601210;3,2;0,8;6,5;3,5;1007,5;;198;;0;0,6
33281001;19601211;0,0;0,0;4,8;2,0;1019,7;;0;;0;0,4
33281001;19601212;0,0;-1,0;4,4;0,9;1020,0;;162;;0;0,5
33281001;19601213;0,0;-4,0;2,7;-1,2;1012,5;;120;;0;0,5
33281001;19601214;0,2;-4,3;-0,2;-2,4;1009,6;;78;;0;0,2
33281001;19601215;0,4;-5,7;0,1;-2,2;1016,7;;0;;0;0,1
33281001;19601216;0,0;-4,1;-0,1;-1,7;1022,8;;0;;0;0,1
33281001;19601217;0,0;-1,8;2,5;-0,2;1016,2;;66;;0;0,4
33281001;19601218;0,0;-1,4;4,2;-0,1;1011,0;;0;;0;0,5
33281001;19601219;13,5;0,2;10,4;6,7;1005,9;;6;;0;0,1
33281001;19601220;6,7;2,5;8,0;4,3;1001,3;;114;;0;0,5
33281001;19601221;3,9;1,5;6,0;3,6;1008,4;;54;;0;0,4
33281001;19601222;1,4;1,3;8,6;4,5;1019,5;;228;;1;0,5
33281001;19601223;1,9;-0,4;4,7;2,4;1014,5;;18;;0;0,1
33281001;19601224;0,0;3,5;7,0;5,0;1010,3;;0;;0;0,3
33281001;19601225;0,0;3,5;9,9;6,6;1020,7;;0;;0;0,4
33281001;19601226;12,5;6,2;10,5;8,4;1014,6;;0;;0;0,3
33281001;19601227;3,6;5,1;8,0;6,1;1011,5;;30;;0;0,3
33281001;19601228;20,3;1,3;7,2;4,8;1011,3;;0;;0;0,2
33281001;19601229;9,4;2,8;9,0;6,7;1016,1;;6;;0;0,2
33281001;19601230;14,1;6,2;12,1;9,8;1017,5;;0;;0;0,1
33281001;19601231;1,3;7,4;10,5;8,3;1015,8;;0;;0;0,4
33281001;19610101;12,1;4,1;10,2;6,2;1017,8;;324;;0;0,6
33281001;19610102;23,3;3,6;10,7;9,6;1009,3;;0;;0;0,1
33281001;19610103;18,2;5,1;8,1;7,3;998,0;;0;;1;0,4
33281001;19610104;11,7;5,8;8,9;6,3;1006,3;;60;;0;0,8
33281001;19610105;0,2;0,8;9,3;4,3;1021,5;;396;;0;0,6
33281001;19610106;20,0;3,0;10,2;7,2;1015,7;;0;;0;0,2
33281001;19610107;11,7;2,4;12,1;7,1;1020,1;;0;;0;0,2
33281001;19610108;5,8;8,3;12,0;10,1;1020,1;;156;;0;0,4
33281001;19610109;2,6;5,4;11,3;7,6;1019,4;;66;;0;0,7
33281001;19610110;5,9;5,4;8,2;6,4;1004,8;;42;;0;0,5
33281001;19610111;0,0;4,6;6,2;4,9;1019,6;;0;;0;0,9
33281001;19610112;0,0;-0,8;3,8;0,6;1030,3;;384;;0;0,7
33281001;19610113;0,0;-4,6;3,0;-1,5;1031,9;;294;;0;0,2
33281001;19610114;0,0;-4,6;4,0;0,1;1029,2;;156;;0;0,4
33281001;19610115;0,0;2,1;4,7;3,0;1020,9;;6;;0;0,6
33281001;19610116;0,0;-0,3;6,0;2,1;1020,6;;120;;0;0,4
33281001;19610117;0,0;-1,7;5,0;1,1;1023,1;;72;;0;0,3
33281001;19610118;0,0;0,0;10,0;4,4;1023,9;;360;;0;0,8
33281001;19610119;4,1;4,1;9,3;6,6;1023,0;;0;;0;0,5
33281001;19610120;0,0;2,5;11,0;6,0;1024,6;;192;;0;0,4
33281001;19610121;4,3;2,0;10,0;5,6;1015,4;;156;;0;0,5
33281001;19610122;0,3;5,4;9,8;6,6;1008,3;;138;;0;0,5
33281001;19610123;1,1;-0,2;8,4;4,8;1009,8;;30;;0;0,1
33281001;19610124;5,6;4,0;11,3;7,3;1005,7;;174;;0;0,6
33281001;19610125;11,9;4,3;8,2;6,5;1002,7;;228;;1;0,6
33281001;19610126;0,0;0,2;2,3;1,6;1020,9;;0;;0;0,3
33281001;19610127;2,0;-1,0;6,2;2,2;1024,6;;0;;0;0,4
33281001;19610128;0,3;4,3;13,8;8,0;1021,6;;180;;0;0,9
33281001;19610129;0,0;2,3;13,0;6,4;1027,2;;372;;0;0,8
33281001;19610130;5,5;3,0;12,6;8,0;1021,8;;12;;0;0,6
33281001;19610131;8,9;9,3;12,0;11,0;1017,1;;0;;0;0,5
33281001;19610201;7,9;8,2;11,9;9,6;1017,2;;30;;0;1,2
33281001;19610202;13,3;9,2;12,0;10,4;1014,4;;66;;0;1,2
33281001;19610203;5,9;6,3;11,0;8,9;1018,3;;180;;0;1,2
33281001;19610204;9,5;5,0;11,6;9,8;1024,2;;0;;0;0,2
33281001;19610205;0,9;9,8;13,2;10,8;1023,3;;18;;0;0,7
33281001;19610206;2,9;5,8;15,4;8,8;1020,0;;210;;0;1,1
33281001;19610207;0,3;5,0;12,1;7,9;1027,4;;348;;0;0,9
33281001;19610208;0,0;5,1;14,0;8,6;1030,6;;354;;0;0,8
33281001;19610209;1,1;7,0;14,6;10,2;1036,4;;192;;0;0,7
33281001;19610210;0,0;3,0;12,4;6,6;1034,3;;312;;0;0,8
33281001;19610211;0,0;4,7;11,0;9,3;1032,0;;0;;0;0,2
33281001;19610212;0,0;8,0;10,2;8,1;1028,3;;0;;0;0,7
33281001;19610213;0,0;1,1;18,2;9,4;1023,2;;534;;0;1,1
33281001;19610214;0,0;7,0;17,3;11,3;1023,4;;462;;0;1,5
33281001;19610215;0,0;6,4;15,4;9,6;1030,1;;330;;0;1,0
33281001;19610216;0,0;6,2;14,9;9,7;1031,2;;372;;0;0,9
33281001;19610217;0,0;5,4;13,6;7,5;1030,2;;150;;0;0,9
33281001;19610218;0,1;2,3;10,9;8,2;1036,6;;0;;0;0,3
33281001;19610219;0,0;6,8;7,5;7,3;1036,1;;0;;0;0,4
33281001;19610220;0,0;1,0;6,8;4,8;1029,5;;0;;0;0,2
33281001;19610221;0,0;3,2;8,4;4,4;1025,5;;108;;0;0,6
33281001;19610222;1,2;0,1;16,9;7,6;1022,8;;510;;0;0,9
33281001;19610223;0,0;7,3;19,7;12,4;1020,7;;384;;0;2,3
33281001;19610224;0,0;9,0;18,4;13,1;1017,6;;216;;0;2,3
33281001;19610225;0,0;10,9;18,6;13,9;1019,6;;264;;0;3,2
33281001;19610226;0,0;10,0;20,4;14,5;1027,9;;108;;0;1,9
33281001;19610227;4,4;9,0;21,4;14,3;1028,1;;438;;0;2,0
33281001;19610228;0,7;7,3;13,2;9,6;1033,7;;378;;0;1,6
33281001;19610301;0,0;2,0;12,3;8,0;1035,0;;216;;0;0,6
33281001;19610302;0,0;2,0;14,2;7,9;1035,7;;474;;0;1,1
33281001;19610303;0,0;3,1;15,7;8,8;1034,4;;606;;0;1,9
33281001;19610304;0,0;2,0;15,0;8,4;1032,6;;606;;0;1,7
33281001;19610305;0,0;3,6;16,9;9,6;1032,5;;600;;0;2,2
33281001;19610306;0,0;4,5;20,4;10,8;1033,6;;594;;0;2,3
33281001;19610307;0,0;-0,7;18,3;8,5;1034,0;;534;;0;1,3
33281001;19610308;0,0;1,6;17,6;9,2;1032,3;;564;;0;1,6
33281001;19610309;0,0;3,0;20,9;10,5;1028,8;;576;;0;2,5
33281001;19610310;0,0;4,0;18,7;10,1;1031,0;;516;;0;1,9
33281001;19610311;0,0;5,9;15,8;10,7;1030,7;;186;;0;1,1
33281001;19610312;0,0;3,0;18,1;10,7;1028,7;;636;;0;1,7
33281001;19610313;0,0;4,3;15,3;8,6;1029,0;;318;;0;1,4
33281001;19610314;0,0;5,7;17,0;11,7;1026,6;;480;;0;1,8
33281001;19610315;0,0;3,8;19,1;11,1;1024,2;;642;;0;2,0
33281001;19610316;0,0;3,4;22,2;13,5;1022,6;;666;;0;2,3
33281001;19610317;0,0;8,0;23,5;15,1;1021,1;;600;;0;2,9
33281001;19610318;0,0;7,2;12,3;8,9;1020,3;;126;;0;1,8
33281001;19610319;0,0;2,3;12,0;6,9;1018,6;;408;;0;1,8
33281001;19610320;0,0;3,0;11,9;6,5;1017,3;;570;;0;2,7
33281001;19610321;0,0;-0,9;12,4;5,8;1016,5;;420;;0;1,7
33281001;19610322;0,0;0,1;12,3;6,1;1022,8;;666;;0;2,6
33281001;19610323;0,0;-1,0;16,0;7,2;1022,9;;672;;0;2,7
33281001;19610324;0,0;0,1;18,5;9,6;1023,6;;684;;0;2,6
33281001;19610325;0,0;1,5;19,7;10,5;1024,0;;690;;0;2,6
33281001;19610326;0,0;1,7;20,0;10,5;1024,8;;690;;0;2,8
33281001;19610327;0,0;2,7;14,6;9,3;1026,6;;294;;0;1,5
33281001;19610328;0,0;3,9;15,2;9,4;1026,2;;696;;0;2,8
33281001;19610329;0,0;0,2;17,3;8,6;1024,9;;624;;0;2,7
33281001;19610330;0,0;0,6;16,1;8,6;1024,9;;360;;0;1,7
33281001;19610331;0,0;6,8;14,6;11,2;1023,1;;12;;0;1,0
33281001;19610401;0,0;9,7;15,8;11,6;1018,8;;48;;0;1,4
33281001;19610402;0,0;6,3;16,0;11,1;1015,7;;96;;0;1,4
33281001;19610403;0,0;4,0;20,0;11,3;1012,7;;636;;0;2,3
33281001;19610404;0,0;5,4;23,7;15,0;1007,4;;600;;0;3,3
33281001;19610405;2,6;11,0;22,3;16,0;1005,6;;312;;0;3,3
33281001;19610406;0,8;11,4;23,0;16,4;1003,0;;480;;0;3,5
33281001;19610407;2,6;13,2;21,8;16,5;1010,9;;360;;0;3,0
33281001;19610408;0,0;9,8;23,3;16,1;1016,8;;624;;0;2,7
33281001;19610409;21,0;10,1;24,0;16,5;1013,0;;564;;1;3,2
33281001;19610410;9,0;11,5;16,0;12,7;1014,2;;294;;0;2,3
33281001;19610411;0,5;9,1;17,8;12,6;1015,9;;486;;0;2,6
33281001;19610412;0,0;4,2;20,3;12,4;1017,2;;558;;0;2,2
33281001;19610413;0,0;9,0;21,8;14,2;1012,4;;438;;0;3,4
33281001;19610414;2,0;6,6;15,9;11,4;1012,9;;492;;0;2,3
33281001;19610415;0,9;9,0;16,8;12,2;1013,4;;576;;0;3,0
33281001;19610416;6,2;7,1;13,1;10,4;1007,8;;0;;0;0,8
33281001;19610417;0,0;5,4;17,6;11,8;1012,1;;486;;0;1,9
33281001;19610418;0,0;6,1;18,8;13,2;1018,5;;444;;0;2,4
33281001;19610419;0,6;8,6;22,6;14,9;1015,8;;408;;0;3,1
33281001;19610420;0,2;10,4;18,8;14,5;1016,6;;162;;0;2,2
33281001;19610421;2,7;9,9;17,0;13,1;1013,0;;126;;0;1,7
33281001;19610422;6,4;10,0;15,0;11,6;1004,6;;66;;0;1,6
33281001;19610423;7,9;7,4;13,5;10,2;1004,8;;324;;0;1,9
33281001;19610424;0,1;6,3;16,4;11,9;1012,3;;588;;0;2,6
33281001;19610425;9,3;10,4;19,8;13,5;1004,4;;204;;0;3,5
33281001;19610426;1,2;10,8;15,4;12,4;1016,4;;528;;0;3,9
33281001;19610427;0,0;5,2;17,5;12,2;1015,0;;624;;0;2,7
33281001;19610428;4,6;10,2;15,7;12,6;1003,7;;30;;0;1,7
33281001;19610429;0,0;11,0;17,8;13,2;1014,2;;348;;0;3,1
33281001;19610430;3,1;8,7;13,3;11,3;1020,3;;0;;0;1,0
33281001;19610501;0,4;7,7;17,2;12,7;1019,6;;318;;0;2,0
33281001;19610502;10,0;12,2;17,1;14,3;1016,5;;108;;0;1,8
33281001;19610503;3,2;12,6;18,2;15,2;1016,6;;60;;0;1,4
33281001;19610504;0,0;13,5;30,0;19,2;1011,4;;594;;0;5,8
33281001;19610505;7,8;9,9;16,0;12,9;1015,4;;54;;0;1,2
33281001;19610506;0,0;11,2;18,0;13,5;1024,0;;342;;0;2,7
33281001;19610507;0,1;7,3;16,7;12,2;1027,4;;300;;0;1,8
33281001;19610508;0,0;6,6;19,3;13,2;1028,4;;552;;0;2,6
33281001;19610509;0,0;5,4;19,9;13,8;1027,3;;666;;0;2,6
33281001;19610510;0,0;7,3;18,9;13,5;1028,6;;708;;0;3,6
33281001;19610511;0,0;6,1;17,9;12,4;1029,7;;804;;0;3,7
33281001;19610512;0,0;6,2;21,4;14,4;1026,9;;798;;0;4,1
33281001;19610513;0,0;7,8;28,0;18,9;1019,2;;804;;0;5,0
33281001;19610514;0,0;12,6;18,7;14,9;1018,8;;564;;0;3,2
33281001;19610515;0,0;7,8;22,9;16,0;1015,1;;600;;0;3,2
33281001;19610516;1,6;13,0;19,9;15,9;1011,1;;108;;0;2,2
33281001;19610517;2,1;13,7;17,2;14,8;1015,9;;0;;0;1,4
33281001;19610518;0,0;10,9;19,4;15,0;1019,1;;498;;0;3,7
33281001;19610519;0,0;8,8;20,1;14,5;1020,7;;666;;0;3,7
33281001;19610520;0,0;5,2;20,4;13,5;1016,9;;708;;0;3,3
33281001;19610521;0,0;5,4;18,8;13,1;1016,7;;552;;0;2,9
33281001;19610522;0,0;5,2;19,7;12,9;1013,0;;768;;0;4,1
33281001;19610523;0,0;5,3;21,5;14,6;1013,5;;756;;0;3,5
33281001;19610524;0,1;8,3;24,0;17,1;1012,3;;318;;0;3,1
33281001;19610525;0,8;14,3;21,9;17,6;1011,8;;582;;0;4,0
33281001;19610526;0,3;12,5;19,3;15,7;1011,4;;126;;0;1,8
33281001;19610527;0,0;11,9;15,3;12,4;1013,4;;276;;0;3,1
33281001;19610528;0,0;6,2;15,7;11,0;1015,4;;678;;0;3,8
33281001;19610529;0,0;4,0;17,8;12,5;1006,8;;690;;0;3,4
33281001;19610530;19,9;11,3;20,4;14,9;996,9;;30;;0;2,5
33281001;19610531;13,8;13,5;17,3;14,8;996,6;;126;;0;1,9
33281001;19610601;1,6;9,6;16,0;12,7;1003,6;;144;;0;1,7
33281001;19610602;4,8;10,7;13,8;12,3;1014,8;;6;;0;1,2
33281001;19610603;0,0;11,6;16,9;13,9;1020,9;;300;;0;2,7
33281001;19610604;3,9;8,2;17,7;13,6;1022,2;;90;;0;1,5
33281001;19610605;0,0;11,3;18,8;15,3;1019,4;;138;;0;1,9
33281001;19610606;4,2;11,3;19,5;15,7;1017,2;;360;;0;2,5
33281001;19610607;0,0;13,0;20,4;16,1;1019,4;;408;;0;3,2
33281001;19610608;0,1;10,0;20,5;15,3;1017,1;;138;;0;2,0
33281001;19610609;0,1;8,9;18,0;13,6;1019,8;;516;;0;3,0
33281001;19610610;0,0;8,4;19,8;14,6;1020,9;;294;;0;2,6
33281001;19610611;0,3;11,0;20,2;15,1;1020,5;;156;;0;2,4
33281001;19610612;0,3;12,0;20,2;15,9;1018,7;;474;;0;3,2
33281001;19610613;2,0;14,8;19,8;16,3;1015,9;;240;;0;2,8
33281001;19610614;0,0;7,1;22,8;16,3;1016,0;;672;;0;3,0
33281001;19610615;0,0;12,0;22,4;17,8;1017,3;;552;;0;3,2
33281001;19610616;0,0;11,8;22,8;17,3;1021,6;;642;;0;3,6
33281001;19610617;0,0;9,2;24,2;17,1;1021,9;;612;;0;3,6
33281001;19610618;0,0;12,0;25,8;19,1;1021,9;;768;;0;4,6
33281001;19610619;0,0;13,3;27,2;20,8;1022,9;;648;;0;4,4
33281001;19610620;0,0;16,0;29,6;23,3;1021,1;;858;;0;5,5
33281001;19610621;0,0;16,9;30,0;23,7;1020,4;;822;;0;6,1
33281001;19610622;0,0;17,7;29,8;23,3;1020,3;;504;;0;5,2
33281001;19610623;0,0;15,9;30,6;23,2;1020,7;;702;;0;5,6
33281001;19610624;0,0;16,3;33,0;24,9;1018,9;;600;;0;5,5
33281001;19610625;16,7;19,7;31,9;24,2;1015,8;;540;;0;6,0
33281001;19610626;0,7;17,0;22,4;19,6;1014,0;;180;;0;2,9
33281001;19610627;0,0;16,3;22,2;17,6;1019,5;;360;;0;4,3
33281001;19610628;0,0;11,3;25,2;19,0;1024,7;;822;;0;4,3
33281001;19610629;0,0;12,9;29,8;22,6;1021,6;;846;;0;5,6
33281001;19610630;0,0;18,5;33,2;25,7;1019,4;;696;;0;6,8
33281001;19610701;0,0;19,3;31,8;24,7;1018,6;;534;;0;5,6
33281001;19610702;0,0;18,0;24,7;21,4;1021,4;;516;;0;4,0
33281001;19610703;0,0;16,3;27,9;22,2;1023,6;;600;;0;4,4
33281001;19610704;0,0;17,9;25,8;20,2;1023,7;;690;;0;5,7
33281001;19610705;0,0;12,0;23,2;17,6;1023,9;;816;;0;5,1
33281001;19610706;0,0;10,8;25,5;18,9;1021,9;;810;;0;5,2
33281001;19610707;0,0;11,2;26,2;19,6;1021,9;;768;;0;5,7
33281001;19610708;0,0;11,1;27,3;20,1;1024,2;;798;;0;5,5
33281001;19610709;0,0;11,3;25,0;18,2;1022,6;;510;;0;3,8
33281001;19610710;0,0;11,3;28,2;20,3;1017,5;;792;;0;4,7
33281001;19610711;0,0;15,0;25,5;19,9;1010,7;;330;;0;3,5
33281001;19610712;7,7;16,0;20,9;17,7;1006,6;;192;;0;4,2
33281001;19610713;4,9;14,2;18,4;15,7;1016,0;;276;;0;3,2
33281001;19610714;9,4;14,5;19,0;16,7;1014,0;;144;;0;2,1
33281001;19610715;2,4;12,7;19,2;16,1;1016,5;;480;;0;3,9
33281001;19610716;4,6;13,0;17,8;15,3;1020,7;;60;;0;2,1
33281001;19610717;3,2;13,0;17,6;15,4;1023,2;;30;;0;1,7
33281001;19610718;7,2;15,4;18,1;16,7;1018,4;;0;;0;1,4
33281001;19610719;2,5;16,0;20,4;18,0;1013,6;;0;;0;1,8
33281001;19610720;0,0;16,3;23,6;19,1;1016,3;;480;;0;3,6
33281001;19610721;0,0;13,9;24,1;19,0;1018,9;;528;;0;3,6
33281001;19610722;0,0;12,4;25,2;19,0;1016,8;;690;;0;3,9
33281001;19610723;0,0;13,1;25,6;19,0;1018,0;;624;;0;4,0
33281001;19610724;0,0;14,8;28,0;21,2;1021,2;;756;;0;4,8
33281001;19610725;0,0;14,2;29,8;22,5;1023,9;;810;;0;5,7
33281001;19610726;0,0;15,7;31,1;23,5;1020,3;;522;;0;5,4
33281001;19610727;0,2;18,0;23,4;19,7;1019,5;;102;;0;3,5
33281001;19610728;2,2;16,6;22,0;17,9;1017,6;;72;;0;2,4
33281001;19610729;0,0;12,7;24,2;18,3;1020,6;;690;;0;4,0
33281001;19610730;0,0;11,0;25,8;19,2;1019,2;;804;;0;4,8
33281001;19610731;0,0;11,9;27,6;20,8;1017,3;;720;;0;4,3
33281001;19610801;0,0;17,8;26,0;20,9;1018,3;;390;;0;4,5
33281001;19610802;0,0;14,8;23,4;18,6;1022,3;;678;;0;4,4
33281001;19610803;0,0;11,2;23,8;17,6;1025,0;;798;;0;4,4
33281001;19610804;0,0;9,8;26,8;19,1;1022,9;;804;;0;4,2
33281001;19610805;0,0;12,6;33,1;22,3;1015,5;;786;;0;5,9
33281001;19610806;2,2;14,0;23,0;18,7;1014,7;;198;;0;2,8
33281001;19610807;0,1;14,0;26,0;19,4;1011,3;;324;;0;3,5
33281001;19610808;0,2;17,8;20,3;18,6;1017,0;;0;;0;2,6
33281001;19610809;2,3;15,4;20,6;17,0;1020,1;;18;;0;2,4
33281001;19610810;0,0;13,9;23,7;18,1;1018,5;;420;;0;3,5
33281001;19610811;0,0;13,3;20,3;16,9;1020,8;;48;;0;2,1
33281001;19610812;0,0;10,8;23,2;17,3;1023,9;;678;;0;3,9
33281001;19610813;0,1;8,9;23,3;16,9;1024,1;;582;;0;3,2
33281001;19610814;0,0;9,8;22,1;16,1;1026,4;;528;;0;3,2
33281001;19610815;0,0;10,6;20,0;15,8;1026,3;;60;;0;2,0
33281001;19610816;0,3;14,5;21,0;16,9;1024,3;;216;;0;3,1
33281001;19610817;0,0;13,8;22,2;17,5;1023,1;;162;;0;2,8
33281001;19610818;0,0;10,9;25,6;18,1;1021,5;;552;;0;3,2
33281001;19610819;0,9;15,1;20,1;16,7;1019,7;;78;;0;2,6
33281001;19610820;0,0;12,4;21,3;16,4;1023,4;;432;;0;3,2
33281001;19610821;0,0;7,5;24,2;16,5;1022,7;;708;;0;3,2
33281001;19610822;1,8;10,0;21,8;16,3;1023,5;;102;;0;1,5
33281001;19610823;0,0;14,0;22,8;16,7;1025,1;;414;;0;3,8
33281001;19610824;0,0;10,0;22,8;16,5;1023,7;;408;;0;3,2
33281001;19610825;0,0;10,2;27,3;19,4;1019,9;;720;;0;4,3
33281001;19610826;0,0;12,1;30,0;20,5;1020,6;;720;;0;4,6
33281001;19610827;0,0;12,1;30,4;20,5;1024,8;;564;;0;4,2
33281001;19610828;0,0;14,5;34,1;24,9;1021,1;;714;;0;5,3
33281001;19610829;0,0;20,3;37,6;26,1;1016,5;;702;;0;9,0
33281001;19610830;0,0;18,6;27,6;21,2;1021,2;;288;;0;3,6
33281001;19610831;0,0;15,0;33,8;24,6;1020,2;;678;;0;4,7
33281001;19610901;0,0;19,0;34,1;26,1;1018,5;;606;;0;7,0
33281001;19610902;0,2;19,2;30,9;24,0;1016,1;;510;;0;5,8
33281001;19610903;0,2;18,3;25,9;21,0;1014,7;;114;;0;2,8
33281001;19610904;0,0;17,9;22,2;18,8;1015,5;;132;;0;3,1
33281001;19610905;0,9;11,9;23,2;17,8;1014,9;;390;;0;3,0
33281001;19610906;0,3;15,2;21,7;17,7;1014,7;;336;;0;2,9
33281001;19610907;5,7;15,2;19,5;17,1;1018,2;;174;;0;1,9
33281001;19610908;0,0;14,0;20,6;16,7;1021,4;;66;;0;1,9
33281001;19610909;0,0;8,4;24,3;16,9;1021,9;;738;;0;2,9
